schema_name,table_name,column_name,ordinal_position,data_type,is_nullable,column_default,is_primary_key,foreign_keys
public,vw_fin_duplicatas_receber,cliente_documento,29,character varying,YES,null,false,null
public,vw_fin_duplicatas_receber,cliente_email,30,character varying,YES,null,false,null
public,vw_fin_duplicatas_receber,cliente_telefone,31,character varying,YES,null,false,null
public,vw_fin_duplicatas_receber,observacoes,32,text,YES,null,false,null
public,vw_fin_duplicatas_receber,condicao_pagamento_texto,33,text,YES,null,false,null
public,vw_fin_duplicatas_receber,documento_url,34,text,YES,null,false,null
public,vw_fin_duplicatas_receber,xml_nfe_url,35,text,YES,null,false,null
public,vw_fin_duplicatas_receber,created_by,36,uuid,YES,null,false,null
public,vw_fin_duplicatas_receber,updated_by,37,uuid,YES,null,false,null
public,vw_fin_duplicatas_receber,created_at,38,timestamp with time zone,YES,null,false,null
public,vw_fin_duplicatas_receber,updated_at,39,timestamp with time zone,YES,null,false,null
public,vw_fin_duplicatas_receber,dias_atraso,40,integer,YES,null,false,null
public,vw_previsao_comissoes_futuras,tenant_id,1,uuid,YES,null,false,null
public,vw_previsao_comissoes_futuras,tipo,2,USER-DEFINED,YES,null,false,null
public,vw_previsao_comissoes_futuras,fornecedor_id,3,uuid,YES,null,false,null
public,vw_previsao_comissoes_futuras,produto_id,4,uuid,YES,null,false,null
public,vw_previsao_comissoes_futuras,data_prevista,5,date,YES,null,false,null
public,vw_previsao_comissoes_futuras,total_previsto,6,numeric,YES,null,false,null
public,vw_previsao_comissoes_futuras,qtd_prevista,7,bigint,YES,null,false,null
public,vw_rentabilidade_centros_custo,id,1,uuid,YES,null,false,null
public,vw_rentabilidade_centros_custo,tenant_id,2,uuid,YES,null,false,null
public,vw_rentabilidade_centros_custo,codigo,3,character varying,YES,null,false,null
public,vw_rentabilidade_centros_custo,nome,4,character varying,YES,null,false,null
public,vw_rentabilidade_centros_custo,tipo,5,character varying,YES,null,false,null
public,vw_rentabilidade_centros_custo,marca,6,USER-DEFINED,YES,null,false,null
public,vw_rentabilidade_centros_custo,status,7,character varying,YES,null,false,null
public,vw_rentabilidade_centros_custo,data_inicio,8,date,YES,null,false,null
public,vw_rentabilidade_centros_custo,data_fim,9,date,YES,null,false,null
public,vw_rentabilidade_centros_custo,orcamento_previsto,10,numeric,YES,null,false,null
public,vw_rentabilidade_centros_custo,meta_margem_percentual,11,numeric,YES,null,false,null
public,vw_rentabilidade_centros_custo,meta_receita,12,numeric,YES,null,false,null
public,vw_rentabilidade_centros_custo,receitas_total,13,numeric,YES,null,false,null
public,vw_rentabilidade_centros_custo,despesas_total,14,numeric,YES,null,false,null
public,vw_rentabilidade_centros_custo,margem_liquida,15,numeric,YES,null,false,null
public,vw_rentabilidade_centros_custo,margem_percentual,16,numeric,YES,null,false,null
public,vw_rentabilidade_centros_custo,saldo_orcamento,17,numeric,YES,null,false,null
public,vw_rentabilidade_centros_custo,percentual_orcamento_utilizado,18,numeric,YES,null,false,null
public,vw_rentabilidade_centros_custo,qtd_receitas,19,bigint,YES,null,false,null
public,vw_rentabilidade_centros_custo,qtd_despesas,20,bigint,YES,null,false,null
public,vw_rentabilidade_centros_custo,created_at,21,timestamp with time zone,YES,null,false,null
public,vw_rentabilidade_centros_custo,updated_at,22,timestamp with time zone,YES,null,false,null
public,vw_saldo_adiantamentos,tenant_id,1,uuid,YES,null,false,null
public,vw_saldo_adiantamentos,fornecedor_id,2,uuid,YES,null,false,null
public,vw_saldo_adiantamentos,fornecedor_nome,3,character varying,YES,null,false,null
public,vw_saldo_adiantamentos,total_adiantamentos,4,bigint,YES,null,false,null
public,vw_saldo_adiantamentos,valor_total_adiantado,5,numeric,YES,null,false,null
public,vw_saldo_adiantamentos,valor_total_utilizado,6,numeric,YES,null,false,null
public,vw_saldo_adiantamentos,saldo_disponivel,7,numeric,YES,null,false,null
public,vw_saldo_adiantamentos,adiantamentos_ativos,8,bigint,YES,null,false,null
public,vw_saldo_creditos,tenant_id,1,uuid,YES,null,false,null
public,vw_saldo_creditos,fornecedor_id,2,uuid,YES,null,false,null
public,vw_saldo_creditos,fornecedor_nome,3,character varying,YES,null,false,null
public,vw_saldo_creditos,total_creditos,4,bigint,YES,null,false,null
public,vw_saldo_creditos,valor_total_creditos,5,numeric,YES,null,false,null
public,vw_saldo_creditos,valor_total_utilizado,6,numeric,YES,null,false,null
public,vw_saldo_creditos,saldo_disponivel,7,numeric,YES,null,false,null
public,vw_saldo_creditos,total_refunds,8,bigint,YES,null,false,null
public,vw_saldo_creditos,total_overpayments,9,bigint,YES,null,false,null
realtime,messages,topic,3,text,NO,null,false,null
realtime,messages,extension,4,text,NO,null,false,null
realtime,messages,payload,5,jsonb,YES,null,false,null
realtime,messages,event,6,text,YES,null,false,null
realtime,messages,private,7,boolean,YES,false,false,null
realtime,messages,updated_at,8,timestamp without time zone,NO,now(),false,null
realtime,messages,inserted_at,9,timestamp without time zone,NO,now(),true,null
realtime,messages,id,10,uuid,NO,gen_random_uuid(),true,null
realtime,messages_2025_10_20,topic,1,text,NO,null,false,null
realtime,messages_2025_10_20,extension,2,text,NO,null,false,null
realtime,messages_2025_10_20,payload,3,jsonb,YES,null,false,null
realtime,messages_2025_10_20,event,4,text,YES,null,false,null
realtime,messages_2025_10_20,private,5,boolean,YES,false,false,null
realtime,messages_2025_10_20,updated_at,6,timestamp without time zone,NO,now(),false,null
realtime,messages_2025_10_20,inserted_at,7,timestamp without time zone,NO,now(),true,null
realtime,messages_2025_10_20,id,8,uuid,NO,gen_random_uuid(),true,null
realtime,messages_2025_10_21,topic,1,text,NO,null,false,null
realtime,messages_2025_10_21,extension,2,text,NO,null,false,null
realtime,messages_2025_10_21,payload,3,jsonb,YES,null,false,null
realtime,messages_2025_10_21,event,4,text,YES,null,false,null
realtime,messages_2025_10_21,private,5,boolean,YES,false,false,null
realtime,messages_2025_10_21,updated_at,6,timestamp without time zone,NO,now(),false,null
realtime,messages_2025_10_21,inserted_at,7,timestamp without time zone,NO,now(),true,null
realtime,messages_2025_10_21,id,8,uuid,NO,gen_random_uuid(),true,null
realtime,messages_2025_10_22,topic,1,text,NO,null,false,null
realtime,messages_2025_10_22,extension,2,text,NO,null,false,null
realtime,messages_2025_10_22,payload,3,jsonb,YES,null,false,null
realtime,messages_2025_10_22,event,4,text,YES,null,false,null
realtime,messages_2025_10_22,private,5,boolean,YES,false,false,null
realtime,messages_2025_10_22,updated_at,6,timestamp without time zone,NO,now(),false,null
realtime,messages_2025_10_22,inserted_at,7,timestamp without time zone,NO,now(),true,null
realtime,messages_2025_10_22,id,8,uuid,NO,gen_random_uuid(),true,null
realtime,messages_2025_10_23,topic,1,text,NO,null,false,null
realtime,messages_2025_10_23,extension,2,text,NO,null,false,null
realtime,messages_2025_10_23,payload,3,jsonb,YES,null,false,null
realtime,messages_2025_10_23,event,4,text,YES,null,false,null
realtime,messages_2025_10_23,private,5,boolean,YES,false,false,null
realtime,messages_2025_10_23,updated_at,6,timestamp without time zone,NO,now(),false,null
realtime,messages_2025_10_23,inserted_at,7,timestamp without time zone,NO,now(),true,null
realtime,messages_2025_10_23,id,8,uuid,NO,gen_random_uuid(),true,null
realtime,messages_2025_10_24,topic,1,text,NO,null,false,null
realtime,messages_2025_10_24,extension,2,text,NO,null,false,null
realtime,messages_2025_10_24,payload,3,jsonb,YES,null,false,null
realtime,messages_2025_10_24,event,4,text,YES,null,false,null
realtime,messages_2025_10_24,private,5,boolean,YES,false,false,null
realtime,messages_2025_10_24,updated_at,6,timestamp without time zone,NO,now(),false,null
realtime,messages_2025_10_24,inserted_at,7,timestamp without time zone,NO,now(),true,null
realtime,messages_2025_10_24,id,8,uuid,NO,gen_random_uuid(),true,null
realtime,messages_2025_10_25,topic,1,text,NO,null,false,null
realtime,messages_2025_10_25,extension,2,text,NO,null,false,null
realtime,messages_2025_10_25,payload,3,jsonb,YES,null,false,null
realtime,messages_2025_10_25,event,4,text,YES,null,false,null
realtime,messages_2025_10_25,private,5,boolean,YES,false,false,null
realtime,messages_2025_10_25,updated_at,6,timestamp without time zone,NO,now(),false,null
realtime,messages_2025_10_25,inserted_at,7,timestamp without time zone,NO,now(),true,null
realtime,messages_2025_10_25,id,8,uuid,NO,gen_random_uuid(),true,null
realtime,schema_migrations,version,1,bigint,NO,null,true,null
realtime,schema_migrations,inserted_at,2,timestamp without time zone,YES,null,false,null
realtime,subscription,id,1,bigint,NO,null,true,null
realtime,subscription,subscription_id,2,uuid,NO,null,false,null
realtime,subscription,entity,4,regclass,NO,null,false,null
realtime,subscription,filters,5,ARRAY,NO,'{}'::realtime.user_defined_filter[],false,null
realtime,subscription,claims,7,jsonb,NO,null,false,null
realtime,subscription,claims_role,8,regrole,NO,null,false,null
realtime,subscription,created_at,9,timestamp without time zone,NO,"timezone('utc'::text, now())",false,null
staging_vistos,visa_info,id,1,uuid,YES,null,false,null
staging_vistos,visa_info,country,2,text,YES,null,false,null
staging_vistos,visa_info,country_code,3,text,YES,null,false,null
staging_vistos,visa_info,flag_emoji,4,text,YES,null,false,null
staging_vistos,visa_info,general_info,5,jsonb,YES,null,false,null
staging_vistos,visa_info,created_at,6,timestamp with time zone,YES,null,false,null
staging_vistos,visa_info,updated_at,7,timestamp with time zone,YES,null,false,null
staging_vistos,visa_info,region,8,text,YES,null,false,null
staging_vistos,visa_info,official_visa_link,9,text,YES,null,false,null
staging_vistos,visa_info,visa_types,10,jsonb,YES,null,false,null
